Optimized_Airfoil
1.000000 -0.000000
0.999748 -0.000009
0.998993 -0.000036
0.997736 -0.000079
0.995977 -0.000133
0.993719 -0.000195
0.990964 -0.000259
0.987715 -0.000317
0.983974 -0.000363
0.979746 -0.000390
0.975036 -0.000391
0.969846 -0.000357
0.964184 -0.000282
0.958054 -0.000161
0.951463 0.000013
0.944418 0.000243
0.936925 0.000534
0.928992 0.000888
0.920627 0.001307
0.911838 0.001793
0.902635 0.002347
0.893027 0.002968
0.883022 0.003657
0.872632 0.004414
0.861867 0.005238
0.850737 0.006130
0.839255 0.007089
0.827430 0.008116
0.815276 0.009212
0.802805 0.010375
0.790028 0.011608
0.776960 0.012908
0.763613 0.014277
0.750000 0.015712
0.736136 0.017213
0.722033 0.018776
0.707708 0.020396
0.693173 0.022070
0.678443 0.023789
0.663534 0.025547
0.648460 0.027335
0.633237 0.029141
0.617879 0.030956
0.602403 0.032766
0.586824 0.034561
0.571157 0.036328
0.555419 0.038055
0.539625 0.039730
0.523791 0.041343
0.507933 0.042885
0.492067 0.044347
0.476209 0.045724
0.460375 0.047011
0.444581 0.048205
0.428843 0.049304
0.413176 0.050308
0.397597 0.051219
0.382121 0.052040
0.366763 0.052772
0.351540 0.053420
0.336466 0.053986
0.321557 0.054473
0.306827 0.054884
0.292292 0.055217
0.277967 0.055474
0.263864 0.055652
0.250000 0.055748
0.236387 0.055756
0.223040 0.055670
0.209972 0.055483
0.197195 0.055187
0.184724 0.054774
0.172570 0.054234
0.160745 0.053560
0.149263 0.052745
0.138133 0.051782
0.127368 0.050668
0.116978 0.049402
0.106973 0.047983
0.097365 0.046414
0.088162 0.044700
0.079373 0.042850
0.071008 0.040872
0.063075 0.038780
0.055582 0.036586
0.048537 0.034305
0.041946 0.031952
0.035816 0.029542
0.030154 0.027091
0.024964 0.024611
0.020254 0.022115
0.016026 0.019615
0.012285 0.017118
0.009036 0.014632
0.006281 0.012159
0.004023 0.009702
0.002264 0.007260
0.001007 0.004832
0.000252 0.002413
0.000000 0.000000
0.000252 -0.001055
0.001007 -0.002104
0.002264 -0.003144
0.004023 -0.004170
0.006281 -0.005177
0.009036 -0.006160
0.012285 -0.007117
0.016026 -0.008043
0.020254 -0.008936
0.024964 -0.009793
0.030154 -0.010612
0.035816 -0.011391
0.041946 -0.012130
0.048537 -0.012829
0.055582 -0.013487
0.063075 -0.014106
0.071008 -0.014687
0.079373 -0.015232
0.088162 -0.015743
0.097365 -0.016223
0.106973 -0.016675
0.116978 -0.017102
0.127368 -0.017509
0.138133 -0.017899
0.149263 -0.018276
0.160745 -0.018643
0.172570 -0.019004
0.184724 -0.019362
0.197195 -0.019720
0.209972 -0.020081
0.223040 -0.020446
0.236387 -0.020817
0.250000 -0.021194
0.263864 -0.021576
0.277967 -0.021963
0.292292 -0.022353
0.306827 -0.022743
0.321557 -0.023129
0.336466 -0.023508
0.351540 -0.023875
0.366763 -0.024224
0.382121 -0.024550
0.397597 -0.024846
0.413176 -0.025106
0.428843 -0.025323
0.444581 -0.025492
0.460375 -0.025606
0.476209 -0.025660
0.492067 -0.025649
0.507933 -0.025570
0.523791 -0.025418
0.539625 -0.025193
0.555419 -0.024892
0.571157 -0.024516
0.586824 -0.024067
0.602403 -0.023546
0.617879 -0.022958
0.633237 -0.022307
0.648460 -0.021598
0.663534 -0.020839
0.678443 -0.020035
0.693173 -0.019195
0.707708 -0.018327
0.722033 -0.017438
0.736136 -0.016537
0.750000 -0.015631
0.763613 -0.014728
0.776960 -0.013834
0.790028 -0.012956
0.802805 -0.012099
0.815276 -0.011268
0.827430 -0.010466
0.839255 -0.009695
0.850737 -0.008959
0.861867 -0.008257
0.872632 -0.007590
0.883022 -0.006958
0.893027 -0.006360
0.902635 -0.005795
0.911838 -0.005260
0.920627 -0.004755
0.928992 -0.004277
0.936925 -0.003825
0.944418 -0.003398
0.951463 -0.002995
0.958054 -0.002614
0.964184 -0.002256
0.969846 -0.001920
0.975036 -0.001607
0.979746 -0.001318
0.983974 -0.001054
0.987715 -0.000816
0.990964 -0.000605
0.993719 -0.000424
0.995977 -0.000274
0.997736 -0.000155
0.998993 -0.000069
0.999748 -0.000017
1.000000 -0.000000
