Optimized_Airfoil
1.000000 -0.000000
0.999748 -0.000009
0.998993 -0.000036
0.997736 -0.000079
0.995977 -0.000134
0.993719 -0.000197
0.990964 -0.000263
0.987715 -0.000327
0.983974 -0.000380
0.979746 -0.000418
0.975036 -0.000434
0.969846 -0.000421
0.964184 -0.000374
0.958054 -0.000288
0.951463 -0.000159
0.944418 0.000016
0.936925 0.000240
0.928992 0.000514
0.920627 0.000839
0.911838 0.001214
0.902635 0.001641
0.893027 0.002117
0.883022 0.002643
0.872632 0.003219
0.861867 0.003843
0.850737 0.004516
0.839255 0.005240
0.827430 0.006016
0.815276 0.006846
0.802805 0.007732
0.790028 0.008679
0.776960 0.009689
0.763613 0.010766
0.750000 0.011914
0.736136 0.013137
0.722033 0.014436
0.707708 0.015813
0.693173 0.017269
0.678443 0.018803
0.663534 0.020414
0.648460 0.022098
0.633237 0.023849
0.617879 0.025662
0.602403 0.027528
0.586824 0.029438
0.571157 0.031382
0.555419 0.033349
0.539625 0.035327
0.523791 0.037305
0.507933 0.039271
0.492067 0.041212
0.476209 0.043119
0.460375 0.044979
0.444581 0.046784
0.428843 0.048523
0.413176 0.050190
0.397597 0.051776
0.382121 0.053275
0.366763 0.054680
0.351540 0.055986
0.336466 0.057187
0.321557 0.058279
0.306827 0.059255
0.292292 0.060110
0.277967 0.060838
0.263864 0.061432
0.250000 0.061887
0.236387 0.062195
0.223040 0.062349
0.209972 0.062342
0.197195 0.062167
0.184724 0.061818
0.172570 0.061290
0.160745 0.060578
0.149263 0.059680
0.138133 0.058594
0.127368 0.057320
0.116978 0.055863
0.106973 0.054226
0.097365 0.052418
0.088162 0.050447
0.079373 0.048325
0.071008 0.046065
0.063075 0.043682
0.055582 0.041192
0.048537 0.038611
0.041946 0.035955
0.035816 0.033240
0.030154 0.030483
0.024964 0.027697
0.020254 0.024896
0.016026 0.022088
0.012285 0.019284
0.009036 0.016490
0.006281 0.013709
0.004023 0.010943
0.002264 0.008191
0.001007 0.005453
0.000252 0.002724
0.000000 0.000000
0.000252 -0.000573
0.001007 -0.001143
0.002264 -0.001707
0.004023 -0.002264
0.006281 -0.002810
0.009036 -0.003344
0.012285 -0.003865
0.016026 -0.004371
0.020254 -0.004862
0.024964 -0.005338
0.030154 -0.005800
0.035816 -0.006248
0.041946 -0.006685
0.048537 -0.007112
0.055582 -0.007531
0.063075 -0.007946
0.071008 -0.008360
0.079373 -0.008775
0.088162 -0.009195
0.097365 -0.009623
0.106973 -0.010061
0.116978 -0.010514
0.127368 -0.010983
0.138133 -0.011470
0.149263 -0.011977
0.160745 -0.012505
0.172570 -0.013053
0.184724 -0.013622
0.197195 -0.014211
0.209972 -0.014817
0.223040 -0.015438
0.236387 -0.016071
0.250000 -0.016711
0.263864 -0.017355
0.277967 -0.017997
0.292292 -0.018631
0.306827 -0.019252
0.321557 -0.019853
0.336466 -0.020428
0.351540 -0.020969
0.366763 -0.021472
0.382121 -0.021929
0.397597 -0.022334
0.413176 -0.022682
0.428843 -0.022968
0.444581 -0.023187
0.460375 -0.023335
0.476209 -0.023409
0.492067 -0.023408
0.507933 -0.023330
0.523791 -0.023176
0.539625 -0.022944
0.555419 -0.022639
0.571157 -0.022261
0.586824 -0.021815
0.602403 -0.021304
0.617879 -0.020735
0.633237 -0.020112
0.648460 -0.019442
0.663534 -0.018731
0.678443 -0.017987
0.693173 -0.017215
0.707708 -0.016424
0.722033 -0.015620
0.736136 -0.014810
0.750000 -0.013999
0.763613 -0.013194
0.776960 -0.012400
0.790028 -0.011622
0.802805 -0.010863
0.815276 -0.010127
0.827430 -0.009416
0.839255 -0.008732
0.850737 -0.008077
0.861867 -0.007451
0.872632 -0.006854
0.883022 -0.006286
0.893027 -0.005747
0.902635 -0.005235
0.911838 -0.004749
0.920627 -0.004289
0.928992 -0.003853
0.936925 -0.003441
0.944418 -0.003051
0.951463 -0.002683
0.958054 -0.002336
0.964184 -0.002011
0.969846 -0.001707
0.975036 -0.001425
0.979746 -0.001166
0.983974 -0.000930
0.987715 -0.000718
0.990964 -0.000532
0.993719 -0.000372
0.995977 -0.000239
0.997736 -0.000135
0.998993 -0.000060
0.999748 -0.000015
1.000000 -0.000000
