Optimized_Airfoil
1.000000 -0.000000
0.999748 -0.000011
0.998993 -0.000043
0.997736 -0.000095
0.995977 -0.000163
0.993719 -0.000242
0.990964 -0.000327
0.987715 -0.000412
0.983974 -0.000491
0.979746 -0.000556
0.975036 -0.000602
0.969846 -0.000621
0.964184 -0.000608
0.958054 -0.000559
0.951463 -0.000467
0.944418 -0.000331
0.936925 -0.000147
0.928992 0.000086
0.920627 0.000369
0.911838 0.000702
0.902635 0.001085
0.893027 0.001519
0.883022 0.002001
0.872632 0.002533
0.861867 0.003114
0.850737 0.003745
0.839255 0.004426
0.827430 0.005160
0.815276 0.005949
0.802805 0.006796
0.790028 0.007704
0.776960 0.008676
0.763613 0.009717
0.750000 0.010829
0.736136 0.012017
0.722033 0.013283
0.707708 0.014628
0.693173 0.016053
0.678443 0.017556
0.663534 0.019137
0.648460 0.020790
0.633237 0.022511
0.617879 0.024293
0.602403 0.026126
0.586824 0.028003
0.571157 0.029912
0.555419 0.031841
0.539625 0.033780
0.523791 0.035714
0.507933 0.037633
0.492067 0.039523
0.476209 0.041374
0.460375 0.043175
0.444581 0.044914
0.428843 0.046584
0.413176 0.048176
0.397597 0.049681
0.382121 0.051094
0.366763 0.052408
0.351540 0.053617
0.336466 0.054717
0.321557 0.055702
0.306827 0.056567
0.292292 0.057307
0.277967 0.057916
0.263864 0.058389
0.250000 0.058721
0.236387 0.058903
0.223040 0.058932
0.209972 0.058801
0.197195 0.058503
0.184724 0.058035
0.172570 0.057393
0.160745 0.056573
0.149263 0.055575
0.138133 0.054398
0.127368 0.053047
0.116978 0.051525
0.106973 0.049840
0.097365 0.048001
0.088162 0.046019
0.079373 0.043908
0.071008 0.041682
0.063075 0.039357
0.055582 0.036951
0.048537 0.034482
0.041946 0.031965
0.035816 0.029419
0.030154 0.026857
0.024964 0.024295
0.020254 0.021744
0.016026 0.019214
0.012285 0.016711
0.009036 0.014239
0.006281 0.011801
0.004023 0.009395
0.002264 0.007018
0.001007 0.004665
0.000252 0.002328
0.000000 0.000000
0.000252 -0.001270
0.001007 -0.002529
0.002264 -0.003767
0.004023 -0.004975
0.006281 -0.006141
0.009036 -0.007258
0.012285 -0.008317
0.016026 -0.009311
0.020254 -0.010236
0.024964 -0.011086
0.030154 -0.011858
0.035816 -0.012550
0.041946 -0.013163
0.048537 -0.013697
0.055582 -0.014156
0.063075 -0.014543
0.071008 -0.014864
0.079373 -0.015126
0.088162 -0.015337
0.097365 -0.015505
0.106973 -0.015640
0.116978 -0.015753
0.127368 -0.015854
0.138133 -0.015953
0.149263 -0.016061
0.160745 -0.016188
0.172570 -0.016342
0.184724 -0.016533
0.197195 -0.016766
0.209972 -0.017047
0.223040 -0.017381
0.236387 -0.017769
0.250000 -0.018212
0.263864 -0.018708
0.277967 -0.019254
0.292292 -0.019845
0.306827 -0.020473
0.321557 -0.021130
0.336466 -0.021806
0.351540 -0.022489
0.366763 -0.023168
0.382121 -0.023829
0.397597 -0.024459
0.413176 -0.025046
0.428843 -0.025576
0.444581 -0.026036
0.460375 -0.026417
0.476209 -0.026706
0.492067 -0.026897
0.507933 -0.026981
0.523791 -0.026954
0.539625 -0.026813
0.555419 -0.026557
0.571157 -0.026187
0.586824 -0.025705
0.602403 -0.025117
0.617879 -0.024429
0.633237 -0.023650
0.648460 -0.022789
0.663534 -0.021858
0.678443 -0.020867
0.693173 -0.019830
0.707708 -0.018758
0.722033 -0.017663
0.736136 -0.016559
0.750000 -0.015457
0.763613 -0.014366
0.776960 -0.013298
0.790028 -0.012261
0.802805 -0.011261
0.815276 -0.010306
0.827430 -0.009399
0.839255 -0.008543
0.850737 -0.007742
0.861867 -0.006996
0.872632 -0.006304
0.883022 -0.005665
0.893027 -0.005077
0.902635 -0.004537
0.911838 -0.004043
0.920627 -0.003590
0.928992 -0.003176
0.936925 -0.002797
0.944418 -0.002450
0.951463 -0.002132
0.958054 -0.001840
0.964184 -0.001572
0.969846 -0.001326
0.975036 -0.001102
0.979746 -0.000898
0.983974 -0.000714
0.987715 -0.000551
0.990964 -0.000407
0.993719 -0.000285
0.995977 -0.000183
0.997736 -0.000103
0.998993 -0.000046
0.999748 -0.000012
1.000000 -0.000000
