Optimized_Airfoil
1.000000 -0.000000
0.999748 -0.000010
0.998993 -0.000040
0.997736 -0.000088
0.995977 -0.000150
0.993719 -0.000220
0.990964 -0.000294
0.987715 -0.000365
0.983974 -0.000425
0.979746 -0.000467
0.975036 -0.000485
0.969846 -0.000472
0.964184 -0.000421
0.958054 -0.000327
0.951463 -0.000186
0.944418 0.000004
0.936925 0.000247
0.928992 0.000544
0.920627 0.000895
0.911838 0.001300
0.902635 0.001759
0.893027 0.002270
0.883022 0.002833
0.872632 0.003448
0.861867 0.004114
0.850737 0.004833
0.839255 0.005605
0.827430 0.006433
0.815276 0.007319
0.802805 0.008269
0.790028 0.009284
0.776960 0.010371
0.763613 0.011534
0.750000 0.012776
0.736136 0.014103
0.722033 0.015517
0.707708 0.017021
0.693173 0.018613
0.678443 0.020295
0.663534 0.022062
0.648460 0.023911
0.633237 0.025834
0.617879 0.027823
0.602403 0.029869
0.586824 0.031959
0.571157 0.034082
0.555419 0.036223
0.539625 0.038368
0.523791 0.040504
0.507933 0.042616
0.492067 0.044690
0.476209 0.046714
0.460375 0.048675
0.444581 0.050562
0.428843 0.052366
0.413176 0.054079
0.397597 0.055693
0.382121 0.057202
0.366763 0.058600
0.351540 0.059883
0.336466 0.061048
0.321557 0.062089
0.306827 0.063002
0.292292 0.063785
0.277967 0.064431
0.263864 0.064935
0.250000 0.065292
0.236387 0.065496
0.223040 0.065540
0.209972 0.065417
0.197195 0.065121
0.184724 0.064646
0.172570 0.063986
0.160745 0.063136
0.149263 0.062095
0.138133 0.060860
0.127368 0.059434
0.116978 0.057819
0.106973 0.056021
0.097365 0.054048
0.088162 0.051912
0.079373 0.049625
0.071008 0.047202
0.063075 0.044659
0.055582 0.042015
0.048537 0.039288
0.041946 0.036496
0.035816 0.033657
0.030154 0.030789
0.024964 0.027906
0.020254 0.025023
0.016026 0.022150
0.012285 0.019296
0.009036 0.016466
0.006281 0.013665
0.004023 0.010891
0.002264 0.008143
0.001007 0.005416
0.000252 0.002704
0.000000 0.000000
0.000252 -0.000765
0.001007 -0.001530
0.002264 -0.002295
0.004023 -0.003058
0.006281 -0.003819
0.009036 -0.004578
0.012285 -0.005333
0.016026 -0.006083
0.020254 -0.006827
0.024964 -0.007562
0.030154 -0.008288
0.035816 -0.009001
0.041946 -0.009702
0.048537 -0.010387
0.055582 -0.011055
0.063075 -0.011706
0.071008 -0.012338
0.079373 -0.012952
0.088162 -0.013547
0.097365 -0.014124
0.106973 -0.014686
0.116978 -0.015233
0.127368 -0.015768
0.138133 -0.016293
0.149263 -0.016812
0.160745 -0.017327
0.172570 -0.017843
0.184724 -0.018361
0.197195 -0.018884
0.209972 -0.019414
0.223040 -0.019954
0.236387 -0.020502
0.250000 -0.021060
0.263864 -0.021625
0.277967 -0.022196
0.292292 -0.022768
0.306827 -0.023338
0.321557 -0.023900
0.336466 -0.024447
0.351540 -0.024971
0.366763 -0.025466
0.382121 -0.025922
0.397597 -0.026331
0.413176 -0.026685
0.428843 -0.026976
0.444581 -0.027195
0.460375 -0.027335
0.476209 -0.027392
0.492067 -0.027359
0.507933 -0.027234
0.523791 -0.027014
0.539625 -0.026698
0.555419 -0.026288
0.571157 -0.025786
0.586824 -0.025196
0.602403 -0.024524
0.617879 -0.023775
0.633237 -0.022958
0.648460 -0.022081
0.663534 -0.021154
0.678443 -0.020185
0.693173 -0.019187
0.707708 -0.018168
0.722033 -0.017138
0.736136 -0.016106
0.750000 -0.015083
0.763613 -0.014074
0.776960 -0.013089
0.790028 -0.012133
0.802805 -0.011212
0.815276 -0.010329
0.827430 -0.009488
0.839255 -0.008690
0.850737 -0.007938
0.861867 -0.007231
0.872632 -0.006569
0.883022 -0.005951
0.893027 -0.005375
0.902635 -0.004839
0.911838 -0.004341
0.920627 -0.003879
0.928992 -0.003450
0.936925 -0.003052
0.944418 -0.002682
0.951463 -0.002340
0.958054 -0.002023
0.964184 -0.001730
0.969846 -0.001460
0.975036 -0.001213
0.979746 -0.000988
0.983974 -0.000785
0.987715 -0.000604
0.990964 -0.000446
0.993719 -0.000311
0.995977 -0.000200
0.997736 -0.000113
0.998993 -0.000050
0.999748 -0.000013
1.000000 -0.000000
